11,"Cheap Thrills","Sia featuring Sean Paul",2016,"Come on, come on, turn the radio on It's Friday night, and it won't be long Gotta do my hair, put my make-up on It's Friday night, and it won't be long Till I hit the dance floor, hit the dance floor I got all I need No, I ain't got cash, I ain't got cash But I got you, baby Baby, I don't need dollar bills to have fun tonight I love cheap thrills! Baby, I don't need dollar bills to have fun tonight I love cheap thrills! But I don't need no money As long as I can feel the beat I don't need no money As long as I keep dancing Come on, come on, turn the radio on It's Saturday, and it won't be long Gotta paint my nails, put my high heels on It's Saturday, and it won't be long Till I hit the dance floor, hit the dance floor I got all I need No, I ain't got cash, I ain't got cash But I got you, baby Baby, I don't need dollar bills to have fun tonight I love cheap thrills! Baby, I don't need dollar bills to have fun tonight I love cheap thrills! But I don't need no money As long as I can feel the beat I don't need no money As long as I keep dancing (I love cheap thrills!) I love cheap thrills! I don't need no money As long as I can feel the beat I don't need no money As long as I keep dancing (Oh, oh, oooh) Baby, I don't need dollar bills to have fun tonight I love cheap thrills! Baby, I don't need dollar bills to have fun tonight I love cheap thrills! But I don't need no money As long as I can feel the beat I don't need no money As long as I keep dancing La la la la la la la (I love cheap thrills!) La la la la la la la (I love cheap thrills!) La la la la la la la (I love cheap thrills!) La la la la la la I love cheap thrills!",2
12,"7 Years","Lukas Graham",2016,"Once I was seven years old, my mama told me Go make yourself some friends or you'll be lonely. Once I was seven years old. It was a big big world, but we thought we were bigger. Pushing each other to the limits, we were learning quicker. By eleven smoking herb and drinking burning liquor Never rich so we were out to make that steady figure Once I was eleven years old, my daddy told me Go get yourself a wife or you'll be lonely. Once I was eleven years old. I always had that dream like my daddy before me So I started writing songs, I started writing stories Something about the glory, just always seemed to bore me Cause only those I really love will ever really know me Once I was twenty years old, my story got told Before the morning sun, when life was lonely. Once I was twenty years old. I only see my goals, I don't believe in failure. Cause I know the smallest voices, they can make it major. I got my boys with me atleast those in favor And if we don't meet before I leave, I hope I'll see you later. Once I was 20 years old, my story got told I was writing about everything, I saw before me Once I was 20 years old. Soon we'll be 30 years old, our songs have been sold We've traveled around the world and we're still roaming. Soon we'll be 30 years old. I'm still learning about life My woman brought children for me So I can sing them all my songs And I can tell them stories most of my boys are with me Some are still out seeking glory And some I had to leave behind My brother I'm still sorry Soon I'll be 60 years old, my daddy got 61 Remember life and then your life becomes a better one I made the man so happy when I wrote a letter once I hope my children come and visit, once or twice a month Soon I'll be 60 years old, will I think the world is cold Or will I have a lot of children who can bore me Soon I'll be 60 years old Soon I'll be 60 years old, will I think the world is cold Or will I have a lot of children who can bore me Soon I'll be 60 years old Once I was seven years old, my mama told me Go make yourself some friends or you'll be lonely Once I was seven years old Once I was seven years old",2
13,"Needed Me","Rihanna",2016,"Mustard on the beat ho! I was good on my own, that's the way it was, that's the way it was You was good on the low for a faded fuck, on some faded love Shit, what the fuck you complaining for? Feeling jaded huh? Used to trip off that shit I was kickin' to you Had some fun on the run though I give it to you But baby, don't get it twisted You was just another nigga on the hit list Tryna fix your inner issues with a bad bitch Didn't they tell you that I was a savage Fuck your white horse and a carriage Bet you never could imagine Never told you you could have it You needed me Oooh, you needed me To feel a little more, and give a little less Know you hate to confess But baby ooo, you needed me You been rollin' around, shit I'm rollin up Light and roll it up Break it down like a pound, shit was never us Shit was never us That's the real on the real, are you serious? How you feel, how you feel? Used to trip off that shit I was kickin' to ya Had some fun on the run though, I give it to ya But baby, don't get it twisted You was just another nigga on the hit list Tryna fix your inner issues with a bad bitch Didn't they tell you that I was a savage Fuck your white horse and a carriage Bet you never could imagine Never told you you could have it You needed me Oooh, you needed me To feel a little more, and give a little less Know you hate to confess But baby ooo, you needed me",2
14,"My House","Flo Rida",2016,"Open up the champagne, pop! It's my house, come on, turn it up Hear a knock on the door and the night begins Cause we done this before so you come on in Make yourself at my home, tell me where you been Pour yourself something cold, baby, cheers to this Sometimes you gotta stay in And you know where I live Yeah, you know what we is Sometimes you gotta stay in, in Welcome to my house Baby take control now We can't even slow down We don't like to go out Welcome to my house Play that music too loud Show me what you do now We don't like to go out Welcome to my house Welcome to my house Morning comes and you know that you wanna stay Close the blinds, let's pretend that the time has changed Keep our clothes on the floor, open up champagne Let's continue tonight, come on, celebrate Sometimes you gotta stay in And you know where I live Yeah, you know what we is Sometimes you gotta stay in, in Welcome to my house Baby take control now We can't even slow down We don't like to go out Welcome to my house Play that music too loud Show me what you do now We don't like to go out Welcome to my house Welcome to my house Welcome to my the crib, the spot, the pad But my house is your house if you throwin' it back Excuse me if my home Soon as these happy faces you can run with the cash Homerun, slam dunk, touchdown, pass Mi casa es tu casa so it ain't no holding back Another shot of vodka, you know what's in my glass It's my house, just relax Welcome to my house Baby take control now We can't even slow down We don't like to go out Welcome to my house Play that music too loud Show me what you do now We don't like to go out Welcome to my house Welcome to my house Welcome to my house It's my house",2
15,"I Took a Pill in Ibiza","Mike Posner",2016,"I took a pill in Ibiza To show Avicii I was cool And when I finally got sober, felt 10 years older But fuck it, it was something to do I'm living out in LA I drive a sports car just to prove I'm a real big baller 'cause I made a million dollars And I spend it on girls and shoes But you don't wanna be high like me Never really knowing why like me You don't ever wanna step off that roller coaster and be all alone You don't wanna ride the bus like this Never knowing who to trust like this You don't wanna be stuck up on that stage singing Stuck up on that stage singing All I know are sad songs, sad songs Darling, all I know are sad songs, sad songs I'm just a singer who already blew his shot I get along with old timers 'Cause my name's a reminder of a pop song people forgot And I can't keep a girl, no 'Cause as soon as the sun comes up I cut 'em all loose and work's my excuse But the truth is I can't open up But you don't wanna be high like me Never really knowing why like me You don't ever wanna step off that roller coaster and be all alone You don't wanna ride the bus like this Never knowing who to trust like this You don't wanna be stuck up on that stage singing Stuck up on that stage singing All I know are sad songs, sad songs Darling, all I know are sad songs, sad songs I took a plane to my hometown I brought my pride and my guitar All my friends are all gone, but there's manicured lawns And the people still think I'm a star I walked around downtown I met some fans on Lafayette They said: tell us how to make it 'cause we're getting real impatient So I looked 'em in the eye and said But you don't wanna be high like me Never really knowing why like me You don't ever wanna step off that roller coaster and be all alone You don't wanna ride the bus like this Never knowing who to trust like this You don't wanna be stuck up on that stage singing Stuck up on that stage singing All that I know are sad songs, sad songs Darling, all that I know are sad songs, sad songs",2
16,"Work from Home","Fifth Harmony featuring Ty Dolla $ign",2016,"I ain't worried 'bout nothin' I ain't wearin' na nada I'm sittin' pretty, impatient, but I know you gotta Put in them hours, I'mma make it hotter I'm sending pic after picture, I'mma get you fired I know you're always on the night shift But I can't stand these nights alone And I don't need no explanation 'Cause baby, you're the boss at home You don't gotta go to work, work, work, work, work, work, work But you gotta put in work, work, work, work, work, work, work You don't gotta go to work, work, work, work, work, work, work Let my body do the work, work, work, work, work, work, work, work We can work from home, oh, oh, oh oh We can work from home, oh, oh, oh oh Let's put it into motion I'ma give you a promotion I'll make it feel like a vacay, turn the bed into an ocean We don't need nobody, I just need your body Nothin' but sheets in between us, ain't no getting off early I know you're always on the night shift But I can't stand these nights alone And I don't need no explanation 'Cause baby, you're the boss at home You don't gotta go to work, work, work, work, work, work, work But you gotta put in work, work, work, work, work, work, work You don't gotta go to work, work, work, work, work, work, work Let my body do the work, work, work, work, work, work, work, work We can work from home, oh, oh, oh-oh We can work from home, oh, oh, oh-oh Girl, go to work for me Can you make it clap, no hands for me? Take it to the ground, pick it up for me Look back at it all over me Put in work like my timesheet She ride it like a '63 I'ma buy her no Celine Let her ride in a foreign with me Oh, she the bae, I'm her boo And she down to break the rules Ride or die, she gon' go I'm gon' judge, she finesse I pipe up, she take that Putting overtime on your body You don't gotta go to work, work, work, work, work, work, work But you gotta put in work, work, work, work, work, work, work You don't gotta go to work, work, work, work, work, work, work Let my body do the work, work, work, work, work, work, work, work We can work from home, oh, oh, oh-oh We can work from home, oh, oh, oh-oh Yeah, we can work from home Yeah, we can work from home Yeah",2
17,"This Is What You Came For","Calvin Harris featuring Rihanna",2016,"Baby, this is what you came for Lightning strikes every time she moves And everybody's watching her But she's looking at you, oh, oh You, oh, oh, you, oh, oh You, oh, oh, you, oh, oh You, oh, oh Oh, oh Baby, this is what you came for Lightning strikes every time she moves And everybody's watching her But she's looking at you, oh, oh You, oh, oh, you, oh, oh You, oh, oh, you, oh, oh You, oh, oh Oh, oh You, oh, oh, you, oh, oh You, oh, oh, you, oh, oh You, oh, oh, you, oh, oh Oh, oh We go fast till they can't replay Who knows why it's gotta be this way We say nothing more than we need I say "your place" when we leave Baby, this is what you came for Lightning strikes every time she moves And everybody's watching her But she's looking at you, oh, oh You, oh, oh, you, oh, oh You, oh, oh, you, oh, oh You, oh, oh Oh, oh You, oh, oh, you, oh, oh You, oh, oh, you, oh, oh You, oh, oh, you, oh, oh Oh, oh Baby, this is what you came for Lightning strikes every time she moves Yeah Baby, this is what you came for Lightning strikes every time she moves And everybody's watching her But she's looking at you, oh, oh You, oh, oh, you, oh, oh You, oh, oh, you, oh, oh You, oh, oh Oh, oh You, oh, oh, you, oh, oh You, oh, oh, you, oh, oh You, oh, oh, you, oh, oh Oh, oh",2
18,"Cake by the Ocean","DNCE",2016,"Oh, no See you walking round like it's a funeral Not so serious, girl; why those feet cold? We just getting started; don't you tiptoe, tiptoe, ah Waste time with a masterpiece, don't waste time with a masterpiece You should be rolling with me, you should be rolling with me, ah You're a real-life fantasy, you're a real-life fantasy But you're moving so carefully; let's start living dangerously Talk to me, baby I'm going blind from this sweet sweet craving, whoa-oh Let's lose our minds and go fucking crazy I-I-I-I-I-I keep on hoping we'll eat cake by the ocean Walk for me, baby I'll be Diddy, you be Naomi - whoa oh Let's lose our minds and go fucking crazy I-I-I-I-I-I keep on hoping we'll eat cake by the ocean Hot damn See you licking frosting from your own hands Want another taste, I'm begging, yes ma'am I'm tired of all this candy on the dry land, dry land, oh Waste time with a masterpiece, don't waste time with a masterpiece You should be rolling with me, you should be rolling with me, ah You're a real-life fantasy, you're a real-life fantasy But you're moving so carefully; let's start living dangerously Talk to me, baby I'm going blind from this sweet sweet craving, whoa-oh Let's lose our minds and go fucking crazy I-I-I-I-I-I keep on hoping we'll eat cake by the ocean Walk for me, baby (walk for me now) I'll be Diddy, you be Naomi - whoa oh Let's lose our minds and go fucking crazy I-I-I-I-I-I keep on hoping we'll eat cake by the ocean I-I-I-I-I-I keep on hoping we'll eat cake by the ocean I-I-I-I-I-I keep on hoping we'll eat cake by the ocean You're fucking delicious Talk to me, girl Talk to me, baby I'm going blind from this sweet sweet craving, whoa-oh Let's lose our minds and go fucking crazy I-I-I-I-I-I keep on hoping we'll eat cake by the ocean Walk for me, baby (walk for me now) I'll be Diddy, you be Naomi - whoa oh Let's lose our minds and go fucking crazy (that's right) I-I-I-I-I-I keep on hoping we'll eat cake by the ocean Red velvet, vanilla, chocolate in my life Funfetti, I'm ready; I need it every night Red velvet, vanilla, chocolate in my life I-I-I-I-I-I keep on hoping we'll eat cake by the ocean.",2
19,"Me, Myself & I","G-Eazy and Bebe Rexha",2016,"Oh, it's just me, myself and I Solo ride until I die 'Cause I got me for life Oh I don't need a hand to hold Even when the night is cold I got that fire in my soul And as far as I can see I just need privacy Plus a whole lot of tree, fuck all this modesty I just need space to do me get a world that they're tryna see A Stella Maxwell right beside of me A Ferrari I'm buyin' three A closet of Saint Laurent, get what I want when I want 'Cause this hunger is driving me, yeah I just need to be alone, I just need to be at home Understand what I'm speaking on if time is money I need a loan But regardless I'll always keep keepin' on Fuck fake friends, we don't take L's we just make M's While y'all follow, we just make trends I'm right back to work when that break ends Oh, it's just me, myself and I Solo ride until I die 'Cause I got me for life (Got me for life, yeah) Oh I don't need a hand to hold Even when the night is cold I got that fire in my soul I don't need anything to get me through the night Except the beat that's in my heart Yeah, it's keeping me alive (Keeps me alive) I don't need anything to make me satisfied (You know) 'Cause the music fills me good and it gets me every time Yeah, and I don't like talking to strangers So get the fuck off me I'm anxious I'm tryna be cool but I may just go ape shit Say "fuck y'all" to all of y'all faces It changes though now that I'm famous Everyone knows how this lifestyle is dangerous But I love it the rush is amazing Celebrate nightly and everyone rages I found how to cope with my anger I'm swimming in money Swimming in liquor my liver is muddy But it's all good I'm still sippin' this bubbly This shit is lovely, this shit ain't random, I didn't get lucky Made it right here 'cause I'm sick with it Cudi They all take the money for granted But don't want to work for it tell me now, isn't it funny? Nah Oh, it's just me, myself and I Solo ride until I die 'Cause I got me for life (Got me for life, yeah) Oh I don't need a hand to hold Even when the night is cold I got that fire in my soul I don't need anything to get me through the night Except the beat that's in my heart Yeah, it's keeping me alive (Keeps me alive) I don't need anything to make me satisfied (You know) 'Cause the music fills me good and it gets me every time Like ba-ba-ba-ba-da-ba Ba-ba-ba-da-ba (Yee!) Ba-ba-ba-ba-da-ba Ba-ba-ba-da-ba Ba-ba-ba-ba-da-ba Ba-ba-ba-da-ba 'Cause the music fills me good and it gets me every time Yeah, lonely nights I laid awake Pray the Lord, my soul to take My heart's become too cold to break Know I'm great but I'm broke as hell Having dreams that I'm folding cake All my life I've been told to wait But I'mma get it now, yeah it's no debate Yeah Oh, it's just me, myself and I Solo ride until I die 'Cause I got me for life (Got me for life, yeah) Oh I don't need a hand to hold Even when the night is cold I got that fire in my soul I don't need anything to get me through the night Except the beat that's in my heart Yeah, it's keeping me alive (Keeps me alive) I don't need anything to make me satisfied (You know) 'Cause the music fills me good and it gets me every time Like ba-ba-ba-ba-da-ba Ba-ba-ba-da-ba Ba-ba-ba-ba-da-ba Ba-ba-ba-da-ba Ba-ba-ba-ba-da-ba Ba-ba-ba-da-ba 'Cause the music fills me good and it gets me every time",2
20,"Ride","Twenty One Pilots",2016,"I just wanna stay in the sun where I find I know it's hard sometimes Pieces of peace in the sun's peace of mind I know it's hard sometimes. Yeah, I think about the end just way too much But it's fun to fantasize On my enemies who wouldn't wish who I was But it's fun to fantasize. Oh, oh, oh, oh Oh, oh, oh, oh. I'm fallin' so I'm taking my time on my ri-i-i-ide Oh, oh, oh, oh I'm fallin' so I'm taking my time on my ride Takin' my time on my ride. I'd die for you that's easy to say We have a list of people that we would take A bullet for them, a bullet for you A bullet for everybody in this room But I don't seem to see many bullets coming through See many bullets coming through Metaphorically, I'm the man But literally, I don't know what I'd do I'd live for you and that's hard to do Even harder to say, when you know it's not true Even harder to write, when you know that's a lie There were people back home who tried talking to you But then you ignore them still All these questions they're for real, like Who would you live for? Who would you die for? And Would you ever kill? Oh, oh, oh, oh Oh, oh, oh, oh. I'm fallin' so I'm taking my time on my ri-i-i-ide Oh, oh, oh, oh I'm fallin' so I'm taking my time on my ride Takin' my time on my ride. I've been thinking too much I've been thinking too much I've been thinking too much I've been thinking too much, (Help me.) I've been thinking too much, (I've been thinking too much) I've been thinking too much, (Help me.) I've been thinking too much, (I've been thinking too much) I've been thinking too much. Oh, oh, oh, oh Oh, oh, oh, oh. I'm fallin' so I'm taking my time on my ri-i-i-ide Oh, oh, oh, oh I'm fallin' so I'm taking my time Takin' my time on my ri-ide. Whoa, oh, oh Oh, oh, oh, oh Oh, oh, oh, oh. I'm fallin' so I'm taking my time on my ri-i-i-ide Oh, oh, oh, oh I'm falling so I'm takin' my time on my... I've been thinking too much, (Help me.) I've been thinking too much, (Help me.) I've been thinking too much, (I've been thinking too much) I've been thinking too much, (Help me.) I've been thinking too much, (I've been thinking too much) I've been thinking too much, (Help me.)",2
21,"Heathens","Twenty One Pilots",2016,"All my friends are heathens, take it slow Wait for them to ask you who you know Please don't make any sudden moves You don't know the half of the abuse All my friends are heathens, take it slow Wait for them to ask you who you know Please don't make any sudden moves You don't know the half of the abuse Welcome to the room of people Who have rooms of people that they loved one day Docked away Just because we check the guns at the door Doesn't mean our brains will change from hand grenades You're lovin' on the psychopath sitting next to you You're lovin' on the murderer sitting next to you You'll think, how'd I get here, sitting next to you? But after all I've said, please don't forget All my friends are heathens, take it slow Wait for them to ask you who you know Please don't make any sudden moves You don't know the half of the abuse We don't deal with outsiders very well They say newcomers have a certain smell Yeah, I trust issues, not to mention They say they can smell your intentions You're lovin' on the freakshow sitting next to you You'll have some weird people sitting next to you You'll think how did I get here, sitting next to you? But after all I've said, please don't forget (Watch it, watch it) (Watch it) All my friends are heathens, take it slow Wait for them to ask you who you know Please don't make any sudden moves You don't know the half of the abuse All my friends are heathens, take it slow (Watch it) Wait for them to ask you who you know (Watch it) All my friends are heathens, take it slow (Watch it) Wait for them to ask you who you know Why'd you come, you knew you should have stayed I tried to warn you just to stay away And now they're outside ready to bust It looks like you might be one of us",2
22,"Pillowtalk","Zayn",2016,"Climb on board We'll go slow and high tempo Light and dark Hold me hard and mellow I'm seeing the pain, seeing the pleasure Nobody but you, 'body but me 'Body but us, bodies together I love to hold you close, tonight and always I love to wake up next to you I love to hold you close, tonight and always I love to wake up next to you So we'll piss off the neighbours In the place that feels the tears The place to lose your fears Yeah, reckless behavior A place that is so pure, so dirty and raw In the bed all day, bed all day, bed all day Fucking in and fighting on It's our paradise and it's our war zone It's our paradise and it's our war zone Pillow talk My enemy, my ally Prisoners Then we're free, it's a thin line I'm seeing the pain, seeing the pleasure Nobody but you, 'body but me 'Body but us, bodies together I love to hold you close, tonight and always I love to wake up next to you So we'll piss off the neighbours In the place that feels the tears The place to lose your fears Yeah, reckless behavior A place that is so pure, so dirty and raw In the bed all day, bed all day, bed all day Fucking and fighting on It's our paradise and it's our war zone It's our paradise and it's our war zone Paradise, paradise, paradise, paradise War zone, war zone, war zone, war zone Paradise, paradise, paradise, paradise War zone, war zone, war zone, war zone So we'll piss off the neighbours In the place that feels the tears The place to lose your fears Yeah, reckless behavior A place that is so pure, so dirty and raw In the bed all day, bed all day, bed all day Fucking and fighting on It's our paradise and it's our war zone It's our paradise and it's our war zone",2
